Batch,MSID,Date,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
1257,RMD824381A1FS,2024-10-16 03:09:24,1.96274590260012,1.80529346866476,2.07108941419168,1.9218389782817,1.72121786625301,1.53074388083059,1.44659033772748,1.38774572847211
1258,RMD824381A1DS,2024-10-16 03:09:17,1.73655111504611,1.50899610643761,1.73820800307591,1.51620064957669,1.67426918337842,1.89448510882875,1.73644464079135,1.59668462544706
1259,RMD824381AFFS,2024-10-16 03:05:45,1.43950825561014,1.56520230211842,1.7664286638014,1.72546867025555,1.47593549463178,1.19377617670148,1.46360336882833,1.26008051881423
1260,RMD824381AC8S,2024-10-16 03:05:35,1.97975888377189,1.90516284385577,1.98033951525341,1.93988927400872,1.75828374231092,1.66566998250752,1.42912678549913,1.47242765367759
1261,RMD824381AC8S,2024-10-16 02:55:39,1.95546595343642,1.90041248094958,1.97188017017317,1.93577169990614,1.78760958774598,1.65661717454425,1.45883125752285,1.47509524664835
1262,RMD824381AFFS,2024-10-16 02:55:29,1.41593955703246,1.51227374763752,1.73872942981258,1.71622869095318,1.32738359315805,1.33174493547671,1.56434946110327,1.23024299837494
1263,RMD8241604C2S,2024-10-16 01:11:09,1.93690520786884,1.99137649028014,2.07383463325779,2.14271471923382,1.93492935877695,1.87245316868175,1.84619378568622,1.74022230445838
1264,RMD8241604C2S,2024-10-16 01:04:00,1.94072241687319,1.99363414303525,2.06745104024615,2.14395641128218,1.93717731557188,1.87281304945524,1.85131390623249,1.74167087632858
1265,RMD824401DA6S,2024-10-16 00:53:16,2.00776925371684,1.91996052133442,1.91832805184978,2.04111474919818,1.85763007111602,1.79645274308487,1.9987465535445,1.93700295987211
1266,RMD824401DA6S,2024-10-16 00:50:12,2.01450815041683,1.91456728551589,1.93184926686019,2.05707431063676,1.86806528502863,1.80497144721579,2.01231906938003,1.93600378141258
1267,RMD824401C20S,2024-10-15 22:57:38,1.92375282363979,1.94009213592617,1.89531383787955,1.74303643374217,1.88686110879834,1.85208454125078,1.98499918575816,1.8922050672324
1268,RMD824401C8ES,2024-10-15 22:57:28,1.71732207226455,1.83366907644428,1.90190190115577,1.89042118206686,2.01348198711923,2.07624166162222,2.05725720124327,1.9377101834294
1269,RMD824401C20S,2024-10-15 22:45:02,1.88510344761694,1.95173556480874,1.91992893896393,1.76315405867666,1.87860283526595,1.84632792027083,1.97866990608713,1.88181876152741
1270,RMD824401C8ES,2024-10-15 22:44:55,1.72739258294988,1.8388265887765,1.90311834897019,1.89259465262605,2.0220911844562,2.07874269391884,2.06683189621954,1.93628683218195
1271,RMD824401C48S,2024-10-15 22:36:54,1.77582147251344,1.64812430609224,1.71739139700127,1.67537612921217,1.57097611914391,1.57277987563144,1.91936074668719,1.7980395179923
1272,RMD824401C48S,2024-10-15 22:32:40,1.90483659847491,1.85663373311076,1.81524404211949,1.87048557693468,1.53992432516513,1.65978830652973,1.7458050223242,1.61275079393289
1273,RMD824401CD2S,2024-10-15 22:24:20,1.81136060923707,1.37702216942286,2.03097679827285,1.40493931938886,1.29752038264799,1.2699459872846,2.00139636474905,1.89041046516083
1274,RMD824401C1ES,2024-10-15 22:23:57,1.80266078340574,1.82180910822434,1.89785057159557,1.83817532616276,1.97550961530551,1.95851547736959,1.94290259587627,1.82041090122377
1275,RMD824401CD2S,2024-10-15 22:08:41,1.80959507489598,1.36971420257353,2.02131087689343,1.40636382345651,1.27690462335441,1.26929597644602,2.01165263166649,1.86558743688786
1276,RMD824401C1ES,2024-10-15 22:08:34,1.79910471486708,1.82563813686068,1.89768263142947,1.82663824882815,1.97227188156764,1.96147051110914,1.94583407269624,1.82315756097454
1277,RMD824401C8DS,2024-10-15 22:05:15,2.09175810205091,2.04610566618476,1.79590430901452,1.91311720874403,1.98357181544892,1.93833610810039,2.02377428231552,1.74610453614757
1278,RMD824401C8BS,2024-10-15 22:05:08,1.87680227103023,1.84180332916642,1.87526090949514,1.92132161585951,1.82976805938009,1.79750048207857,1.81753575409508,1.55003189739769
1279,RMD824401C8DS,2024-10-15 21:56:08,2.07880233363682,2.02910589752152,1.79623562591963,1.89353423639221,1.87954772807265,1.8451491315736,2.09827562136533,1.87348199744714
1280,RMD824401C8BS,2024-10-15 21:56:01,1.87564058395269,1.84173470433292,1.87810894690739,1.91506338532125,1.82966338591671,1.79533118179336,1.82238251267533,1.55288322824997
1281,RMD824401C4CS,2024-10-15 21:49:55,1.62894808640656,1.67280148034968,1.81994146333005,1.97170446359014,1.68724876574772,1.87969977688575,1.94677180114473,1.63794731699705
1282,RMD824401D22S,2024-10-15 21:49:48,1.89964077289658,1.98010074963538,1.99459706602219,1.87060163440618,1.88839599033329,2.03752106498689,2.03763326555771,1.90846616983994
1283,RMD824401C4CS,2024-10-15 21:45:30,1.791881262123,1.78062884509073,1.81928973739339,1.95608704001682,1.75022478353495,1.67078094266649,2.09250731057735,1.73226221009211
1284,RMD824401D22S,2024-10-15 21:45:23,1.89423927367895,1.97663072010442,1.98009000950293,1.86529820007459,1.87789951929002,2.03817241313008,2.03704490931883,1.89750880256793
1285,RMD824401BEFS,2024-10-15 21:35:28,1.92639962460559,1.90131237505249,1.98916125457769,2.02921015625933,1.76781959471787,1.71294807871428,2.11118746852395,1.94804164207996
1286,RMD824401C1BS,2024-10-15 21:35:19,1.93568872615342,1.90385819115682,1.9150213439544,1.84605789674987,1.85736482091116,1.91045680846258,1.86803680580228,1.64818719770188
1287,RMD824401BEFS,2024-10-15 21:01:23,1.94950992152561,1.8871998105941,2.02737840588671,2.08109986691891,1.93512234755873,1.64697963963258,2.04667510406029,1.96656736066692
1288,RMD824401C1BS,2024-10-15 21:01:19,1.94759000118543,1.91826570045143,1.92252495077667,1.85970232061049,1.86297934068818,1.92150776628812,1.8814465640336,1.66098682425028
1289,RMD824401C62S,2024-10-15 20:56:24,2.02849428377926,1.7122359285238,1.97473433888097,2.0085314508949,1.72889318916767,1.80224320738234,2.15170620219768,1.91090038214968
1290,RMD824401C69S,2024-10-15 20:56:16,1.72120299128414,1.73607939284682,1.93458769732265,1.77367880762741,1.89332579062087,1.85713491039673,1.77986935703545,1.718824221978
1291,RMD824401C62S,2024-10-15 20:53:06,2.0334703509506,1.71921638624327,1.96786210224091,2.01243866774819,1.76900317901417,1.76495506546678,2.16110165898845,1.94523117372585
1292,RMD824401C69S,2024-10-15 20:52:57,1.71639021968147,1.73438647920497,1.92238630473264,1.77178902332764,1.88101124215176,1.85409917583278,1.77891591780969,1.71315625874935
1293,RMD824401CD0S,2024-10-15 20:42:29,2.03679005137636,1.87608188155371,1.84849906409953,1.66155272589551,1.71814940182615,1.69486117037999,1.71588419911616,1.40666771470386
1294,RMD824401C1DS,2024-10-15 20:42:17,1.88298966592829,1.91175439538663,2.02074047719393,1.99891522281274,1.91056080649718,1.97980034882189,1.98512367392393,1.94170255724463
1295,RMD824401CD0S,2024-10-15 20:39:44,2.01583787946615,1.85769497038388,1.83352118748857,1.66116315512513,1.70818873648502,1.69158594842406,1.6926874871602,1.38866017594432
1296,RMD824401C1DS,2024-10-15 20:39:36,1.89227834728744,1.92225229651098,2.02671514811663,2.00675587325076,1.9169135179394,1.98535586885026,2.00383975786576,1.95033179940177
1297,RMD824401C1CS,2024-10-15 20:32:04,1.55020971463494,1.6044412215092,1.61994676481925,1.60860069159098,1.90956517243238,1.77454050835416,2.04159900967507,1.72808052852301
1298,RMD824401BEBS,2024-10-15 20:31:52,1.99937251650568,1.94134435644399,1.97731754530263,1.96998387183859,1.97797711191692,2.05754974984514,1.99140541529496,1.92699382271577
1299,RMD824401C1CS,2024-10-15 20:29:28,1.54798445798257,1.6242692232041,1.65549623021654,1.63342420461328,1.90855786877498,1.77286841897656,2.03944139765097,1.73565061007805
1300,RMD824401BEBS,2024-10-15 20:29:19,2.00211569197035,1.94362395377464,1.98317466471873,1.97273683858704,1.98478644477096,2.06043803764964,1.99734631613092,1.93657842493665
1301,RMD824401C4AS,2024-10-15 20:25:16,1.79211150103275,1.76292174378668,1.90968822922047,2.03926993175589,1.870655303102,1.60691981715189,2.04001052181605,1.94657061991357
1302,RMD824401D9BS,2024-10-15 20:25:10,1.92751126762819,1.90387593154535,2.00939627474797,1.92418765452804,1.9252582505242,2.02146481179599,1.94778959480851,1.93110089227009
1303,RMD824401C4AS,2024-10-15 20:21:57,1.77349011327918,1.75633981286294,1.9207014004089,2.06583954344732,1.85547844406204,1.62419987478219,2.03603269086682,1.96084467726632
1304,RMD824401D9BS,2024-10-15 20:21:51,1.81142428592697,1.86755655202386,2.01537217147693,1.93434176754637,1.92118367500251,2.01936660095703,1.94877507840008,1.92439222952596
1305,RMD824401C94S,2024-10-15 20:17:30,1.54867449523929,1.70232115566332,1.76881211494031,1.72403251151502,1.69713706946427,1.7659638699497,1.9641561660506,1.90904779766417
1306,RMD824401D40S,2024-10-15 20:17:22,1.94722062646181,1.69224714936832,1.83408634283602,1.55976780095974,1.80929600531793,2.00663242008333,2.04901894083925,1.89948285060034
1307,RMD824401C94S,2024-10-15 20:14:53,1.73213610127203,1.57963754442918,1.91914125346982,1.94208366247871,1.8873505280631,1.55546460029398,1.80706043140526,1.89039007364255
1308,RMD824401D40S,2024-10-15 20:14:43,1.88311667631327,1.68762767138641,1.82415697536656,1.42091566267308,1.78632403404798,1.99883448113255,2.03767929506478,1.88336041622553
1309,RMD824401C1FS,2024-10-15 20:10:36,1.91647756270837,1.44177127827972,1.83160123136396,1.79803374270966,1.83213148906673,1.60421194076802,1.53313013049799,1.66193281372645
1310,RMD824401BEAS,2024-10-15 20:10:27,1.83700342935456,1.6993854361288,1.72291163837684,1.83242016692248,1.98136434074247,2.04526566832093,2.07064856303839,1.97161074496875
1311,RMD824401C1FS,2024-10-15 20:07:52,1.92537406440145,1.44062273885368,1.85356185658653,1.7915042228819,1.83342719689519,1.59840117857303,1.53641031024658,1.67159821342745
1312,RMD824401BEAS,2024-10-15 20:07:45,1.79234010001152,1.68297495161003,1.71955040679541,1.82401903592952,1.97595261693471,2.03865611254163,2.06348666861086,1.97042742281031
1313,RMD824160397S,2024-10-15 16:28:54,1.81723388838962,1.69356569240699,1.70970903415348,1.38179105767915,1.81998933255019,1.98128344816404,2.00170837292246,2.0022112902451
1314,RMD8241603A1S,2024-10-15 16:25:34,1.96803001378451,1.64735131974504,1.87293389638437,1.85385844286978,1.65675504977365,1.86871778429519,2.12343662602126,1.80310960638758
1315,RMD8241605B5S,2024-10-15 16:25:25,1.75150117999827,1.70222699414683,1.76087811566812,1.62685791201382,1.84186201485106,2.03021436023456,2.07869164358799,2.03428540304697
1316,RMD824401C93S,2024-10-15 15:36:47,1.7190270069662,1.52921497604469,1.94194999946271,1.4024458031491,1.78232145322197,1.40163324147695,1.76256462437812,1.4387591708956
1317,RMD824401C64S,2024-10-15 11:17:34,1.71920456093859,1.74803334183973,1.74393049029535,1.81415613831516,1.67604973412151,1.63956787447203,1.87633433484625,1.68223707059441
1318,RMD824381961S,2024-10-15 11:14:20,1.71158408140573,1.47463095832648,1.63792143861061,1.62470899479208,1.55796900782671,1.38656840299903,1.64069864251905,1.59717712421731
1319,RMD824381A3BS,2024-10-15 11:14:13,1.93057573861381,1.79115226396621,1.86801209183487,1.92779696738878,1.5820167540864,1.67971306718886,1.5407034039066,1.61156538441725
1320,RMD8243819C0S,2024-10-15 11:10:41,1.90028817780096,1.96496822515162,2.08103439264302,2.08384463007301,1.75307539107856,1.76311055164878,1.95264814898533,1.65668654827522
1321,RMD824401C9DS,2024-10-15 11:10:27,1.89731454647942,1.78913026230316,1.71018105932988,1.70996105945704,1.58757811253815,1.70092810997959,1.81045602259683,1.60218625640719
1322,RMD824381A68S,2024-10-15 10:11:01,1.65593482492809,1.73128595491086,1.95696446166523,1.92971013941072,1.91606765096608,1.93541083926109,1.90821003885309,1.94285470611465
1323,RMD824381A68S,2024-10-15 10:06:46,1.65104868927581,1.72943812950676,1.9636053987434,1.94135775962859,1.93086242152687,1.95369885705666,1.94616234118457,1.95115983294744
1324,RMD824401C95S,2024-10-15 09:58:55,1.5219738786157,1.57921539359631,1.9337803772946,1.8384629857955,1.94697461507895,2.06182722330472,1.77356865877507,1.88231916381524
1325,RMD824401C92S,2024-10-15 09:58:45,1.73780919661369,1.58697188314285,1.59762609166927,1.73764165874388,1.90672247000281,1.79515865037523,1.93743791353862,1.93630266378338
1326,RMD824401C95S,2024-10-15 09:47:48,1.51904700741553,1.58147334974537,1.94018775103703,1.84285829424861,1.94744550008461,2.06755995494838,1.78080010355079,1.87906236459216
1327,RMD824401C92S,2024-10-15 09:47:37,1.76385880734948,1.61114282177682,1.61135134761767,1.75819022658393,1.91862540936651,1.80509483888873,1.94605337743684,1.95250702045922
1328,RMD824401BE9S,2024-10-15 09:34:33,1.84929926230112,1.89307297058329,2.00224405357653,1.98923263379232,1.76533847555552,1.58876457756625,1.90017887520428,1.78562108721385
1329,RMD824401C61S,2024-10-15 09:34:21,1.62196008569137,1.63506399480943,1.84479826995541,1.95986678064071,1.92446484611862,2.03449077858697,1.96226390482038,1.82768062373835
1330,RMD824401BE9S,2024-10-15 09:30:10,1.84988493151028,1.8933110090922,1.99506183656059,1.98955878472508,1.7524812718938,1.65879288619701,1.86744074993208,1.72332936363158
1331,RMD824401C61S,2024-10-15 09:29:59,1.66003090755647,1.65009889977446,1.8679945615907,1.96145860142388,1.93715517524703,2.03094366108447,1.97071403352019,1.82916508177937
1332,RMD824401C97S,2024-10-15 09:22:28,2.02920054582341,2.01094782459902,1.8297300732108,1.59931924325422,1.55737979577175,1.72660210587258,1.96206840036516,1.90630467979891
1333,RMD824401C96S,2024-10-15 09:22:20,1.49816665799226,1.72718567270394,1.88864034379678,1.80162061049406,1.90497009189027,2.00270733719751,1.9009067112406,1.80000173157091
1334,RMD824401C97S,2024-10-15 09:16:31,2.0412988697225,2.01849961598386,1.83565365174791,1.61563149559817,1.56242166597295,1.73750855097429,1.97285379106042,1.91550862888893
1335,RMD824401C96S,2024-10-15 09:16:22,1.53032879086732,1.73935275668435,1.9035806696848,1.80216018713174,1.91909702915783,2.01645073906999,1.90709393792235,1.8095529097138
1336,RMD824381B60S,2024-10-14 23:57:34,1.93382458320695,1.8453896024006,1.91874295028686,1.70387448523369,1.97494453006953,2.06513847571804,2.01563625327108,1.93212846165438
1337,RMD82438192FS,2024-10-14 23:54:18,1.83552678662654,1.94689991992123,1.94637996098804,2.06924842058505,1.66196871434408,1.67161429610526,1.48296980543501,1.34449938843635
1338,RMD82438193BS,2024-10-14 23:54:09,1.84547929053877,1.33291213820156,1.28274200584077,1.7582860486163,1.7678070297382,1.87262235945975,1.93642288973817,1.83322488248005
1339,RMD824381A64S,2024-10-14 23:49:38,1.91772613504586,2.03938862025082,2.1157811404808,2.09898161881717,1.6341945669493,1.56419023597028,1.85658196057631,1.55768531444724
1340,RMD824381AE7S,2024-10-14 23:49:32,1.76876583473647,1.61406335488625,1.80477858502909,1.78543351977021,1.80330496426483,1.86712697632772,1.82993620485866,1.93977008591325
1341,RMD824381AE0S,2024-10-14 23:45:56,1.90184778585475,1.86014896541296,2.06048639506321,1.95565928458128,1.70115684615782,1.55933793083122,2.03739474993052,1.87905992002619
1342,RMD8243819BBS,2024-10-14 23:45:49,1.90536602307631,1.8827285787324,1.96196943292092,1.54495492680121,1.84211824666335,2.02058993612968,1.83475478782247,1.79956838577364
1343,RMD82438196DS,2024-10-14 23:18:32,1.96648117516217,1.94203096442027,2.06311625698616,2.0054982249521,1.84070079040665,1.76766684912152,1.93036358414644,1.72544254226817
1344,RMD824381929S,2024-10-14 23:18:26,1.58291319868625,1.68854024113005,2.00117800588918,1.97542956534315,1.83823338703581,1.61846069625021,1.75878832764971,1.50421020162654
1345,RMD8243819BES,2024-10-14 23:14:53,1.9031661320856,1.85403200473231,2.04689232941469,1.93935454847698,1.79304006998482,1.767361363146,1.89665307807544,1.74766231914085
1346,RMD824401C9CS,2024-10-14 23:14:48,1.61196668880103,1.62627901582172,1.75676344693529,1.55262928568323,1.68902640450569,1.69016723903723,1.49046044182169,1.5978220781817
1347,RMD824381AE1S,2024-10-14 23:10:10,1.92450561596869,1.77858739078123,1.99879022067273,1.9455749504973,1.83028730827367,1.59544188728915,2.00478080723798,1.95468451871204
1348,RMD824401D4AS,2024-10-14 23:09:57,1.95617520565579,1.90362855809497,1.90437636020826,1.8062110089357,1.92325448498662,2.01513906893182,1.95608251615078,1.94920770846957
1349,RMD824381AD2S,2024-10-14 23:05:20,1.96233241852885,1.74869763019662,2.02798382642509,2.02862624788542,1.79843573559275,1.92683967682835,2.1099994753384,1.9642044824982
1350,RMD824401D4ES,2024-10-14 23:05:17,1.71245152918111,1.82640374081846,1.98769076073033,1.72723359625883,1.9147921987156,1.16659474018467,1.91642837373713,1.70120053127153
1351,RMD824401D8AS,2024-10-14 23:02:14,1.89109107519743,1.66211019992816,1.95783244183581,1.83834821302671,1.81621706749433,1.66337393818773,1.43879440679803,1.77848901204932
1352,RMD8243819F3S,2024-10-14 23:02:08,1.78306030057896,1.75928569696514,1.93468000999113,1.9305024536974,1.77170382047098,1.92908166616707,1.77928924149506,1.71052598266204
1353,RMD824381A30S,2024-10-14 22:58:26,1.84638413220283,1.81038959554209,1.95957776334303,1.98290722921388,1.68300082637498,1.62992051845203,1.68899809171468,1.52133033111124
1354,RMD82438192AS,2024-10-14 22:58:18,1.92906124029857,1.96515442012199,1.92793326717659,1.97294656778958,2.01639613244021,2.00502567999705,2.01247674776577,1.94857909814313
1355,RMD8243819F8S,2024-10-14 22:54:44,1.8830229221921,1.87689613027109,2.03808686576129,2.06834551516598,1.87103401126168,1.75800826058076,1.896157512304,1.85162146633601
1356,RMD824401D24S,2024-10-14 22:54:39,1.80155405199935,1.73923361516986,1.76755619795291,1.5152076490937,1.70941699569979,1.87187113697847,1.85173246765388,1.92001925139295
1357,RMD824401D8DS,2024-10-14 22:50:44,1.83298176120194,1.83358220293268,1.66928897010789,1.77349346020731,1.80216780551616,1.8547152417996,1.64229517434495,1.81312721192288
1358,RMD824381A62S,2024-10-14 22:50:43,2.02536037839774,2.06475568558161,2.0467134301829,2.11513608598812,1.90812672405329,1.89729636626183,2.05406626188125,1.99988016279313
1359,RMD8243819C3S,2024-10-14 22:47:34,1.93825642113612,1.98851589616957,2.04918667637822,2.05464296619965,1.80839467312065,1.83874880051717,1.30605164267348,1.71809537932147
1360,RMD824381AA0S,2024-10-14 22:47:28,1.67796088802337,1.68812498963007,1.93096347886114,1.8202090989573,1.80654064401232,1.97020627163669,1.78989063390101,1.84392248731319
1361,RMD8243819BAS,2024-10-14 22:43:54,1.97484129210274,1.52526762360854,1.81224890826021,1.90898902845548,1.73989811906234,1.64899246915629,1.84193587065216,2.00079500386227
1362,RMD8243819BFS,2024-10-14 22:43:43,1.89562713265992,1.8675650806089,1.99898538669465,1.8681680413047,1.79373173384619,2.02695297170425,1.85813929360077,1.88550022127519
1363,RMD824401D8ES,2024-10-14 22:40:36,1.74433739975228,1.77022414469104,1.85048202218772,1.85077763638836,1.73388396742985,1.76852662647259,2.06723464374133,1.85247392963894
1364,RMD824401CE1S,2024-10-14 22:40:29,1.74506328842263,1.82189098750188,1.95291883236119,1.8923213336679,1.97125258423027,2.04994858342604,2.00482899913744,1.91533064203609
1365,RMD824381AE2S,2024-10-14 22:36:57,2.02822205227205,1.94013044782077,2.03534246562951,2.05325512130147,1.6356397147605,1.48399480489774,1.78383759244174,1.7055831136357
1366,RMD824381A78S,2024-10-14 22:36:52,1.87032748806815,1.86503094676355,1.9158057354684,1.90157244272332,1.97492927329217,1.90407357047887,1.92774086134755,1.93678953712081
1367,RMD824381AD1S,2024-10-14 22:33:26,1.92637675107516,1.70921972933523,1.95614006458809,1.94524348549782,1.73878419496886,1.60494574520699,1.75299349656523,1.50664830972624
1368,RMD824381A6CS,2024-10-14 22:33:22,1.90433113708444,1.84347607681071,1.98112015394169,1.881562861987,1.867993466899,1.9683359219851,1.95208871481782,1.85471408445189
1369,RMD824401D46S,2024-10-14 22:28:04,1.99050106352587,1.93477726572448,1.95094370054912,1.95015818876745,1.80712856467553,1.63868918311076,2.01708622056755,1.90279701796487
1370,RMD824381AE3S,2024-10-14 22:27:59,1.95599392464123,1.73745225026598,1.95202317503717,1.69239605839736,1.64990347198974,1.95944402148298,1.89498916551182,1.78419759039759
1371,RMD824401D8CS,2024-10-14 22:23:13,1.78483099158546,1.87144791778127,2.06588211981024,1.99738088968154,1.92011465820245,1.83395757773811,2.05608296129858,1.94606295384734
1372,RMD824351716S,2024-10-14 22:23:07,1.80319413210805,1.88204746035762,2.02143366440706,1.81238294992139,1.86655781451151,1.9896922923671,1.89050968511543,1.8641961687511
1373,RMD824381AE6S,2024-10-14 22:19:17,2.07768092117234,1.93846491715806,2.00087364549855,1.90658325285727,1.6399987174651,1.42454250537725,1.80495341920821,1.8733279151082
1374,RMD824401C9BS,2024-10-14 22:19:12,1.64732855963573,1.84272550131327,2.00287236859443,1.8597678368221,1.72002274530016,1.71898047103885,1.54470443070023,1.51741897160247
1375,RMD824401D41S,2024-10-14 22:16:01,1.81063650349793,1.83857557710744,2.03983195222055,2.05094876475143,1.86434706649074,1.65328948585563,2.04915534487491,1.843006062094
1376,RMD824401D43S,2024-10-14 22:15:57,1.9575316792767,1.78547297882319,1.97185710448591,1.89229735283576,1.93259722439114,1.98776765381183,1.89545549695209,1.93644526936843
1377,RMD824381B56S,2024-10-14 22:11:40,1.72875677707696,1.76836667040819,2.0420689052795,1.96094740345396,1.82810211814237,1.83799131124096,2.05057573152014,1.99109214846636
1378,RMD824401D44S,2024-10-14 22:11:35,1.96600715717362,1.89402193694188,1.90699531050071,1.89387870379637,1.83695263828713,1.90879952034992,1.95146118935553,1.86057665452362
1379,RMD824381B56S,2024-10-14 22:08:10,1.74573066711007,1.77369216190416,2.03536192972114,1.94119055677082,1.82601507912371,1.83494883037284,2.03172675201431,1.98153747124664
1380,RMD824401D44S,2024-10-14 22:08:02,1.96973065075961,1.89657384732664,1.9106070393702,1.89648600076341,1.84241814541021,1.90833049187165,1.93496121652579,1.86317992594401
1381,RMD824401D43S,2024-10-14 22:05:05,2.00424523479277,1.86622073039521,2.0084436815051,2.04776808387304,1.8654153632804,1.82669700863703,2.01214260244116,1.91280350619533
1382,RMD824401D41S,2024-10-14 22:04:55,1.74091267638575,1.81038279419715,1.9987854041801,1.91602895502547,1.92279940122388,1.92147774057582,1.90319889895733,1.78302929159645
1383,RMD824401D46S,2024-10-14 22:01:57,1.94142381866431,1.92592771250092,1.92878519142676,1.95926181167221,1.7861794747828,1.63575735528398,2.00476680349909,1.89796439713077
1384,RMD824381A6CS,2024-10-14 22:01:49,1.88186487928487,1.80173792601546,1.96221503008908,1.83021516967969,1.83383283571047,1.90052035752302,1.91986598517906,1.84596634122195
1385,RMD824381AD1S,2024-10-14 21:57:38,1.98213020554149,1.7204800900634,1.92701164329667,1.94404322560374,1.7842656264806,1.75545299369469,2.00206622393458,1.78486325194699
1386,RMD824381A78S,2024-10-14 21:57:27,1.8574146896176,1.89449458807766,1.9587109221658,1.88065956984999,1.97425007892668,1.8848110324025,1.94810764675224,1.94467292352774
1387,RMD824381AE3S,2024-10-14 21:54:35,2.05878503730872,2.04056166432699,1.97541458703548,1.89455183646286,1.66741965113149,1.74444160310352,1.95670269065654,1.65330370319074
1388,RMD824401D8CS,2024-10-14 21:54:29,1.76063250971407,1.85264073087029,1.98012087391315,1.90363533801734,1.97702319218528,1.98829610234925,1.91044244205693,1.90266171794731
1389,RMD824351716S,2024-10-14 21:51:12,1.79839963056394,1.88224816991866,2.01038474848451,1.7771214805982,1.89851341495851,1.99370788346855,1.92224183256816,1.88614218266014
1390,RMD824381AE6S,2024-10-14 21:48:17,1.93496673399771,1.91170370800364,2.06523318836796,1.75551384183607,1.62623424757208,1.56452655549259,1.89579563285758,1.85831194406134
1391,RMD824401C9BS,2024-10-14 21:48:10,1.68782329875736,1.75971001802762,1.93412446377157,1.90647917081352,1.66538526512666,1.69567958044086,1.5210426581982,1.50664632417926
1392,RMD824401D24S,2024-10-14 21:45:22,1.82051484557755,1.65026837786251,1.91040426136451,1.7686024829837,1.78487430827728,1.60543999497894,1.97713377288142,1.91139719497229
1393,RMD824381A62S,2024-10-14 21:45:13,2.00454570911285,2.03002905205527,2.06758476577685,2.03399710822159,1.95749750557578,2.06010699025658,2.04377887757406,2.01860118656079
1394,RMD824401D8DS,2024-10-14 21:42:19,1.87841428842058,1.8397025360382,1.80427514372542,1.80302962847965,1.7780600978079,1.74168363134256,1.98703961624474,1.78544964799188
1395,RMD8243819C3S,2024-10-14 21:42:10,1.91310929856504,1.93940854656247,2.00565806254185,1.86759468994375,1.884601228511,2.01530684142439,1.36426842418877,1.75871899418934
1396,RMD824381AA0S,2024-10-14 21:39:07,1.86072376074983,1.71897095712268,1.93528211105664,1.94878441193763,1.46151633079434,1.60412360741664,1.96151676056753,1.82650284063445
1397,RMD8243819BAS,2024-10-14 21:39:00,1.88918463372412,1.5154396845521,1.74972901506964,1.86962511646102,1.87780691183058,1.75223951765604,1.72138119074497,1.80741680694278
1398,RMD8243819BFS,2024-10-14 21:35:37,1.96111213953231,1.96342678605315,2.06291670336193,1.97361552414759,1.90255656940687,1.87333367933632,1.90485138718635,1.97778674343432
1399,RMD824401D8ES,2024-10-14 21:35:29,1.60902406200818,1.73264699281468,1.82067527101987,1.69589515503833,1.90780282797132,2.00078151892127,1.94561407116643,1.86781307118273
1400,RMD824401CE1S,2024-10-14 21:31:01,1.83866306017487,1.78308515104793,1.94743659625226,2.01473535877249,1.93173467741267,1.90102726444402,1.74470081966934,1.95539750211329
1401,RMD824381AE2S,2024-10-14 21:30:53,1.98507727937282,1.893843260429,1.9631834928917,1.86644776163009,1.88744828006056,1.98727923465339,1.94966903278581,1.98123947688976
1402,RMD824381AE1S,2024-10-14 21:28:02,1.97751815751595,1.63425818146282,1.98158604335798,1.98137352498264,1.65770953860667,1.55661954279276,1.74671199708568,1.94680394129302
1403,RMD824401C9CS,2024-10-14 21:27:30,1.75093256167127,1.86490129749486,1.980304386513,1.76269118490273,1.60355434416726,1.5896057149949,1.29263035225571,1.51459199061643
1404,RMD824401D4AS,2024-10-14 21:25:12,2.02437080427831,1.79966019573161,1.92044761952587,1.95365305258106,1.81634005345774,1.82998636557746,1.96549309121306,1.93443631186373
1405,RMD824381AD2S,2024-10-14 21:24:36,1.93385680721965,1.71426557553814,1.96806136946736,1.88395256498107,1.83359542037273,2.04749829205824,2.00650531051007,1.89112377822471
1406,RMD824401D4ES,2024-10-14 21:21:38,1.8284999577257,1.80933065103587,2.06321906515382,1.99232387914062,1.81855176329254,1.66103100563497,1.66045513096131,1.40994922139186
1407,RMD824401D8AS,2024-10-14 21:21:34,1.87088881071132,1.65777687420438,1.91158967343205,1.71995111844882,1.85571582921304,1.88125259229819,1.76905728744539,1.69241384984407
1408,RMD8243819F3S,2024-10-14 21:18:20,1.81888292817557,1.75946146366232,2.00098635264441,2.0150796382361,1.71018524703575,1.72596332387481,2.03317826942283,1.69060891839383
1409,RMD824381A30S,2024-10-14 21:18:13,1.81979639586926,1.75578339853826,1.86783116352385,1.79803416312546,1.64462988594593,1.82288882180547,1.63878477158856,1.65916877574626
1410,RMD82438192AS,2024-10-14 21:12:46,2.01709178445606,2.00138229962504,2.00107014153699,2.11876160956125,1.97491880091421,1.62562996861701,2.06320209466422,1.91947503879903
1411,RMD8243819F8S,2024-10-14 21:12:37,1.91498125226722,1.76247804811592,1.96960456206812,1.91369895460202,1.92735243140288,1.94750678185734,1.74933290085691,1.82516092475182
